article_id,product_code,prod_name,product_type_name,detail_desc
0190021021,0190021,Basic 5p Minishaftless,Socks,"Fine-knit, shaftless socks."
0190252020,0190252,Chris 3pk solid,Underwear bottom,"Boxers in stretch organic cotton jersey with flatlock seams, slightly longer legs, an elasticated waist and lined front."
0192460006,0192460,Knit dress,Dress,"Short, fine-knit dress with a hood, waterfall neckline and long sleeves. Unlined."
0192960023,0192960,Neo running beanie,Hat/beanie,"Lightweight, double-layered running hat in fast-drying, breathable functional fabric with a reflective print."
0194037001,0194037,Fleece leggings 1 p,Leggings/Tights,Opaque leggings with soft thermal fleece inside and elastication at the waist and hems.
0194037002,0194037,Fleece leggings 1 p,Leggings/Tights,Opaque leggings with soft thermal fleece inside and elastication at the waist and hems.
0194242047,0194242,HONEY L/L Leggings,Leggings/Tights,Soft organic cotton jersey leggings with an elasticated waist.
0194242048,0194242,HONEY L/L Leggings,Leggings/Tights,Soft organic cotton jersey leggings with an elasticated waist.
0194242049,0194242,HONEY L/L Leggings,Leggings/Tights,Soft organic cotton jersey leggings with an elasticated waist.
0194242050,0194242,HONEY L/L Leggings,Leggings/Tights,Soft organic cotton jersey leggings with an elasticated waist.
0194270002,0194270,HELENA 2-pack tanktop,Vest top,Tops in soft organic cotton jersey.
0194270044,0194270,HELENA 2-pack tanktop,Vest top,Tops in soft organic cotton jersey.
0194270045,0194270,HELENA 2-pack tanktop,Vest top,Tops in soft organic cotton jersey.
0194270046,0194270,HELENA 2-pack tanktop,Vest top,Tops in soft organic cotton jersey.
0194902033,0194902,BERTIL Basic 2-pack S/S SB,T-shirt,T-shirts in soft organic cotton jersey.
0198518010,0198518,METS 2-p basic shorttop,Kids Underwear top,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198518017,0198518,METS 2-p basic shorttop,Kids Underwear top,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198518020,0198518,METS 2-p shorttop,Kids Underwear top,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198518023,0198518,METS 2-p shorttop,Kids Underwear top,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198518031,0198518,METS 2-p basic shorttop,Kids Underwear top,Crop tops in soft cotton jersey with a racer back and an elasticated hem.
0198714001,0198714,Babette cropped,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0198714006,0198714,Babette cropped,Leggings/Tights,"3/4-length leggings in soft, organic cotton jersey with an elasticated waist."
0199119038,0199119,Basic shorts,Shorts,Shorts in soft organic cotton jersey with elastication and ties at the waist.
0200182001,0200182,40 den 2p Tights,Underwear Tights,Tights with an elasticated waist. 40 denier.
0200182002,0200182,40 den 2p Tights,Underwear Tights,Tights with an elasticated waist. 40 denier.
0200761022,0200761,TORKEL Basic 2-pack tanktop SB,Vest top,"Vest tops in soft, ribbed organic cotton jersey."
0200761028,0200761,TORKEL tanktop SB 2-p,Vest top,"Vest tops in soft, ribbed organic cotton jersey."
0200761029,0200761,TORKEL tanktop SB 2-p,Vest top,"Vest tops in soft, ribbed organic cotton jersey."
0201219001,0201219,Heavy plain 2 p tights,Underwear Tights,Fine-knit tights with an elasticated waist.
0201219003,0201219,Heavy plain 2 p tights,Underwear Tights,Fine-knit tights with an elasticated waist.
0201219011,0201219,Heavy plain 2 p tights,Underwear Tights,Fine-knit tights with an elasticated waist.
0201219012,0201219,Heavy plain 2 p tights,Underwear Tights,Fine-knit tights with an elasticated waist.
0201219013,0201219,Heavy plain 2 p tights,Underwear Tights,Fine-knit tights with an elasticated waist.
0201219014,0201219,Heavy plain 2 p tights,Underwear Tights,Fine-knit tights with an elasticated waist.
0201219016,0201219,Heavy plain 2 p tights,Underwear Tights,Fine-knit tights with an elasticated waist.
0201219017,0201219,Heavy plain 2 p tights,Underwear Tights,Fine-knit tights with an elasticated waist.
0202017055,0202017,Rihanna dress,Dress,Short-sleeved dress in slub jersey with an elasticated waist and side pockets.
0203027045,0203027,Linni tee (1),T-shirt,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
0203027047,0203027,Linni tee (1),T-shirt,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
0203027048,0203027,Linni tee (1),T-shirt,Short-sleeved top in jersey with sewn-in turn-ups on the sleeves.
0203595034,0203595,Bryn Flanel Check,Shirt,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0203595036,0203595,Bryn Flanel Check,Shirt,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0203595040,0203595,Bryn Flanel Check,Shirt,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0203595048,0203595,Bryn Flanel Check,Shirt,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0203595058,0203595,Bryn Flanel Check,Shirt,Shirt in checked flannel with a collar and chest pocket. Regular fit.
0204892024,0204892,Frode outdoor beanie,Cap/peaked,Outdoor hat in breathable thermal fleece.
0204892029,0204892,Frode outdoor beanie,Cap/peaked,Outdoor hat in breathable thermal fleece.
0204892032,0204892,Frode outdoor beanie,Hat/beanie,Outdoor hat in breathable thermal fleece.
0205225001,0205225,PICKUP ARTIST top,Bikini top,"Bikini top with a wrapover front, side support, ties at the back of the neck and wide ties at the back. Lined."
0211143021,0211143,Janet SL (W),Pyjama set,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143022,0211143,Janet SL (W),Pyjama set,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143023,0211143,Janet SL (W),Pyjama set,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143036,0211143,Janet SL (W),Pyjama set,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143037,0211143,Janet SL-set (W),Pyjama set,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0211143040,0211143,Janet SL-set (W),Pyjama set,"Pyjamas in a soft cotton weave. Long-sleeved shirt with notch lapels, buttons down the front, a chest pocket and buttoned cuffs. Short shorts with an elasticated drawstring waist."
0212042036,0212042,Mimmi sneaker,Sneakers,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
0212042043,0212042,Mimmi sneaker,Sneakers,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
0212042066,0212042,Mimmi sneaker,Sneakers,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
0212042070,0212042,Mimmi sneaker,Sneakers,Cotton trainers with closed lacing and a loop at the back. Fabric linings and insoles and rubber soles.
0212629004,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629031,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629032,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629033,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629035,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629036,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629040,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629043,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629047,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629048,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629049,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629050,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212629051,0212629,Alcazar strap dress,Dress,"Long, sleeveless dress in jersey with narrow shoulder straps and an elasticated seam at the waist. Unlined."
0212766041,0212766,Dean Drawstring Trousers.,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0212766042,0212766,Dean Drawstring Trousers.,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0212766043,0212766,Dean Drawstring Trousers.,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0212766045,0212766,Dean Drawstring Trousers.,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0212766046,0212766,Dean Drawstring Trousers.,Trousers,"Joggers in washed cotton twill with an elasticated drawstring waist, side and back pockets and elasticated hems. Loose fit."
0213690001,0213690,H-terry Basic 16-pack,Hair string,Solid colour hair elastics with no metal clips.
0213691001,0213691,H-string Jersey,Hair string,Hair elastics.
0213691073,0213691,H-string Jersey,Hair string,Hair elastics.
0213691075,0213691,H-string Jersey,Hair string,Hair elastics.
0213691080,0213691,H-string Jersey,Hair string,Hair elastics.
0213691083,0213691,H-string Jersey,Hair string,Hair elastics.
0214844001,0214844,30p pins,Hair clip,Metal hair grips. Length 5 cm.
0214844002,0214844,30p pins,Hair clip,Metal hair grips. Length 5 cm.
0214844003,0214844,30p pins,Hair clip,Metal hair grips. Length 5 cm.
0214844004,0214844,30p pins,Hair clip,Metal hair grips. Length 5 cm.
0214844008,0214844,30p pins,Hair clip,Metal hair grips. Length 5 cm.
0215248002,0215248,Bob v-neck tee,T-shirt,Fitted top in soft stretch jersey with a V-neck and short sleeves.
0215303001,0215303,Coolio sunglasses,Sunglasses,"Sunglasses with plastic frames and UV-protective, tinted lenses."
0215303002,0215303,Coolio sunglasses,Sunglasses,"Sunglasses with plastic frames and UV-protective, tinted lenses."
0215303005,0215303,Coolio sunglasses,Sunglasses,"Sunglasses with plastic frames and UV-protective, tinted lenses."
0215324023,0215324,Classic Fancy pilot (1),Sunglasses,Aviator style sunglasses with metal frames and tinted lenses. UV-protective.
0215337001,0215337,Pamela tee,T-shirt,Short-sleeved jersey top with a chest pocket.
0215337003,0215337,Pamela tee,T-shirt,Short-sleeved jersey top with a chest pocket.
0215337038,0215337,Pamela tee,T-shirt,Short-sleeved jersey top with a chest pocket.
0215337039,0215337,Pamela tee,T-shirt,Short-sleeved jersey top with a chest pocket.
0215337059,0215337,Pamela tee,T-shirt,Short-sleeved jersey top with a chest pocket.
0215337066,0215337,Pamela tee,T-shirt,Short-sleeved jersey top with a chest pocket.
0215337067,0215337,Pamela tee,T-shirt,Short-sleeved jersey top with a chest pocket.
0215589001,0215589,Mama 40 den 2p Tights,Underwear Tights,Tights with extra space for a growing tummy. 40 denier.
0215589002,0215589,Mama 40 den 2p Tights,Underwear Tights,Tights with extra space for a growing tummy. 40 denier.
0216081011,0216081,Norling Knit,Cardigan,"Cardigan in a bouclé knit made from a wool blend with a shawl collar, zip at one side and long sleeves."
0216961011,0216961,4p Elastic Headband (1),Hair/alice band,Hair elastics in various colours with metal clips. Width 0.6 cm.
0217207045,0217207,2P SS PYJAMA,Pyjama jumpsuit/playsuit,Pyjamas in soft organic cotton jersey with short sleeves and legs and press-stud fasteners.
0217207046,0217207,2P SS PYJAMA,Pyjama jumpsuit/playsuit,Pyjamas in soft organic cotton jersey with short sleeves and legs and press-stud fasteners.
0217207047,0217207,2P SS PYJAMA,Pyjama jumpsuit/playsuit,Pyjamas in soft organic cotton jersey with short sleeves and legs and press-stud fasteners.
0217207048,0217207,2P SS PYJAMA,Pyjama jumpsuit/playsuit,Pyjamas in soft organic cotton jersey with short sleeves and legs and press-stud fasteners.
0217207055,0217207,2P SS PYJAMA,Pyjama jumpsuit/playsuit,Pyjamas in soft organic cotton jersey with short sleeves and legs and press-stud fasteners.
